url_path,views_total,views_unique
/AiratTop/secret.airat.top,31,4
/AiratTop/secret.airat.top/actions,10,2
/AiratTop/secret.airat.top/pulls,4,2
/AiratTop/secret.airat.top/pulse,3,2
/AiratTop/secret.airat.top/security,2,2
/AiratTop/secret.airat.top/actions/runs/33697403624,2,1
/AiratTop/secret.airat.top/actions/workflows/ci.yml,2,1
/AiratTop/secret.airat.top/pull/2,2,1
/AiratTop/secret.airat.top/actions/runs/33686087965,1,1
/AiratTop/secret.airat.top/actions/runs/33697873387,1,1
