url_path,views_total,views_unique
/AiratTop/pass.airat.top,3,2
/AiratTop/pass.airat.top/commit/e82346a480aba8cedd2391bd2059167d610341b6,1,1
/AiratTop/pass.airat.top/pulls,1,1
