url_path,views_total,views_unique
/AiratTop/json.airat.top,6,5
/AiratTop/json.airat.top/activity,3,3
/AiratTop/json.airat.top/issues,3,3
/AiratTop/json.airat.top/pulls,1,1
/q/github.com/AiratTop/json.airat.top,1,1
