url_path,views_total,views_unique
/AiratTop/authentik-self-hosted/issues,5,3
/AiratTop/authentik-self-hosted,3,3
/AiratTop/authentik-self-hosted/labels,1,1
/AiratTop/authentik-self-hosted/pulls,1,1
