url_path,views_total,views_unique
/AiratTop/ollama-self-hosted,31,27
/AiratTop/ollama-self-hosted/blob/main/docker-compose.yml,7,5
/AiratTop/ollama-self-hosted/blob/main/.env,3,2
/AiratTop/ollama-self-hosted/blob/main/AGENTS.md,1,1
/AiratTop/ollama-self-hosted/blob/main/README.md,1,1
/AiratTop/ollama-self-hosted/issues,1,1
/AiratTop/ollama-self-hosted/pulls,1,1
