url_path,views_total,views_unique
/AiratTop/clickhouse-self-hosted,7,3
/AiratTop/clickhouse-self-hosted/pulls,2,2
/AiratTop/clickhouse-self-hosted/blob/main/docker-compose.yml,1,1
