url_path,views_total,views_unique
/AiratTop/beszel-self-hosted,8,7
/AiratTop/beszel-self-hosted/activity,1,1
/AiratTop/beszel-self-hosted/blob/main/.env,1,1
/AiratTop/beszel-self-hosted/blob/main/docker-compose.yml,1,1
/AiratTop/beszel-self-hosted/blob/main/update-docker.sh,1,1
