url_path,views_total,views_unique
/AiratTop/privacy.airat.top,12,2
/AiratTop/privacy.airat.top/commits/main,3,1
/AiratTop/privacy.airat.top/commit/e9371013f9290690c30a6fab7270bdd247a3b2c4,1,1
