url_path,views_total,views_unique
/AiratTop/metabase-self-hosted,4,3
/AiratTop/metabase-self-hosted/blob/main/docker-compose.yml,2,1
/AiratTop/metabase-self-hosted/commit/67dea33e4f6ac43e943eeb737e23a72883ffac51,1,1
