url_path,views_total,views_unique
/AiratTop/ip.api.airat.top,2,2
/AiratTop/ip.api.airat.top/blob/main/AGENTS.md,1,1
/AiratTop/ip.api.airat.top/blob/main/wrangler.toml,1,1
